UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
1841,46793,"Los Angeles, CA",13-03-2020,girl go store stock food come home parsnip carrot tea coronavirus covid covid coronapocalypse covidus,Neutral
1842,46794,Netherlands,13-03-2020,empty shelf local supermarket traffic jam parking lot shopping cart available normally never happens weekday especially early coronavirus corona covid coronaoutbreak fridayth,Negative
1843,46795,"Stockton, CA",13-03-2020,music day trapped civil panic trump plan insure anyone brown skin die directly indirectly covid taking poor people skin color grave access food medical care,Extremely Negative
1844,46796,Variable and irregular.,13-03-2020,overheard supermarket maddysyn dont behave im going send school panicbuying coronapocalypse shopping supermarket covid brat,Neutral
1845,46797,,13-03-2020,grocery store employee get bonus time like putting health risk working hard dealing panicked population grocery store making lot money rt business usual treat employee right covid,Positive
1846,46798,philippines,13-03-2020,arrived ayala earlier today people already bulk buying sa supermarket kulbaan mn ta ninyo uie covid,Neutral
1847,46799,London...,13-03-2020,calamity rebelemg argyleloz looking ebay jesus wept people selling pasta amp foodstuff exorbitant price plain meism covid,Negative
1848,46800,,13-03-2020,checked email today id received covid update every business organization camp art centre therapist restaurant school daycare dental office retail store recreation centre amp miscellaneous service family ever provided email address,Neutral
1849,46801,"Minneapolis,  MN",13-03-2020,covid testing target walmart chief executive target walgreens walmart cv pledged make space available store parking lot drive get swabbed state health worker starting soon sunday covidtesting retail,Neutral
1850,46802,"Minneapolis,  MN",13-03-2020,demand ondemand delivery retailer serving shorterterm consumer need grocery takeout food medication consider providing ramping ondemand delivery service current climate retailing ondemandapp retail,Extremely Negative
1851,46803,socially interactive pub,13-03-2020,morningjoe lower oil price massive boom attack upon usa economy russian saudi realdonaldtrump sanction today nation using saudi russian oil tariff product made u oil economic attack top covid,Extremely Negative
1852,46804,"Mobile, AL",13-03-2020,panic everywhere run food toilet paper bleach stock market virus doesnt kill saving wiped probably wont job response needlessly destructive coronavirus panic toiletpaperapocalypse,Extremely Negative
1853,46805,"Swansea, Wales",13-03-2020,pity millennialhating reactionary arrives supermarket bit viral panicbuying discover thats left wholewheat pasta recycled bog roll covid,Extremely Negative
1854,46806,"Glasgow, Scotland",13-03-2020,local tesco store alot ppl panic buying food n stuff point toilet paper left absolutely insane coronavirus covid coronaoutbreak tesco panicbuying tolietpapercrisis,Extremely Negative
1855,46807,"Wigston, Leicester",13-03-2020,coronavirus wont death starvation shop sold food weve slowly become america amp stock piled everything leaving nothing shelf amp million pound profit supermarket record better month sale christmas,Extremely Positive
1856,46808,Bedworth,13-03-2020,remember leave thing supermarket shelf others amp donate food bank slow together dont need useless government look flatenthecurve covid,Negative
1857,46809,"Mumbai, India",13-03-2020,situation covid covid widespread continues evident world go shutdown gold price surge high benefit global outbreak uncertainty market gold global rsbl bullion fridaymorning,Positive
1858,46810,,13-03-2020,quick trip supermarket looked like yes pandemic theres need panic food shortage must act wise responsible trying time actwisenotstupid beresponsible stophoarding covid,Negative
1859,46811,Earth,13-03-2020,visiting local grocery store lost faith humanitys ability survive zombie apocalypse like hell toilet paper going help catch corona covid lockdown coronaviruspandemic zombieapocalypse endoftheworld,Positive
1860,46812,"Cleveland, Ohio ",13-03-2020,everyone say listen expert expert didnt say clear grocery store shelf everything failed america coronaviruspandemic covid unitedstates,Negative
1861,46813,"Kansas City, MO",13-03-2020,first time lifetime seen people panic shopping grocery store shelf bare people running circle buying pound rice calm folk panicbuying covid,Negative
1862,46814,,13-03-2020,many tweet feed say stock buy tinned food etc locust arrived oh yeah weekly shop everybody calmed weekly shop wouldnt mess prepared panicked covid,Extremely Positive
1863,46815,San Diego,13-03-2020,source ucsfberkeley scientist american get infected coronavirus thats roughly people using death rate translates info people dead take mo play worst yet come stock water food med etc,Extremely Negative
1864,46816,San Jose B&R but reside in Sac,13-03-2020,grocery store fucking mad house right remind never go back shit dy covid,Extremely Negative
1865,46817,Canada,13-03-2020,ubid going shop online avoid store high risk infected coronavirus pandemic covid auction online shopping safe way ecommerce way,Negative
1866,46818,"Wexford, Ireland",13-03-2020,real hero supermarket worker coronapocalypse coronaoutbreak coronaviruspandemic coronavirusireland coronavirus covid covid,Positive
1867,46819,"England, United Kingdom",13-03-2020,people havent thought economic damage thing ive home hour already bought new computer monitor think online shopping could well covid,Negative
1868,46820,"ÜT: 40.5896566,-74.4274456",13-03-2020,im pioneer supermarket brooklyn nice see thats place havent completely lost mind bought everything everything covid,Positive
1869,46821,"Washington, D.C.",13-03-2020,update coronavirus latinamerica region hit disease low commodity price thday since st case peru leading pack although brazil country highest number case covid,Negative
1870,46822,"Amsterdão, Holando do Norte",13-03-2020,supermarket situation netherlands morning covid,Neutral
1871,46823,"Cardiff, Wales",13-03-2020,one thing ive seen mentioned implication covid poor people even country healthcare food ill explain local supermarket expensive food cheap food get basically bought bulk moment come back stock,Negative
1872,46824,NC,13-03-2020,brentingso gsochamber loschicosgso want im nurse know said eat already risked life supermarket today covid,Negative
1873,46825,BA Sociology,13-03-2020,guess explains online shopping afternoon covid,Neutral
1874,46826,"Spencer, WV",13-03-2020,event cancellation many wrestler losing booking income help shopping online store wrestler feel free share store link prowrestling indiewrestling covid merch,Extremely Positive
1875,46827,"Reno, NV",13-03-2020,mayorschieve trying find avail city protect homeless covid outbreak planhow help food insecure stock week food get without school meal thei,Positive
1876,46828,"Jackson, Mississippi",13-03-2020,anyone contemplated coronavirus going homeless population healthcare ability stock food choice isolating,Negative
1877,46829,Dallas/Ft. Worth,13-03-2020,social distancing critical everyone go grocery store together time covid panicbuying,Negative
1878,46830,"Corpus Christi, TX",13-03-2020,reuters tax cut help put money hand consumer come tax time next year pay back werent taxed enough year right wrong covid economy payrolltaxrelief,Extremely Negative
1879,46831,"Oregon, USA",13-03-2020,grocery store one hour ago friday covid coronavirus,Neutral
1880,46832,"Spring, TX",13-03-2020,keeping old people grocery store past pm coronaviruspandemic covid covid,Neutral
1881,46833,"Spring, TX",13-03-2020,overreaction people grocery store beyond ridiculous havent seen bad heb since harvey covid stupid fear,Extremely Negative
1882,46834,,13-03-2020,time buy much smalltown grocery store luckily work ill go side door lmao ohiocoronavirus covid,Extremely Positive
1883,46835,Instagram @secupp,13-03-2020,live school closure area ask school board town church safely donate food kid might need time come together,Positive
1884,46836,,13-03-2020,lot panic buying supermarket bought extra packet couscous case coronavirus covid,Negative
1885,46837,"Pierre, SD",13-03-2020,vigilant scam call regarding covid situation exercise caution online shopping protecting private information question consumer protection division reached via email consumerhelp,Negative
1886,46838,,13-03-2020,camp front grocery store toilet paper like black friday thespotsgettinghot lordhavemercy covid coronaoutbreak coronaviruspandemic,Positive
1887,46839,"London, England",13-03-2020,poll curious stock piling food supply covid coronaviruspandemic coronaoutbreak lockdown selfisolating quarantineandchill fridayth,Positive
1888,46840,,13-03-2020,get tv want anywhere world sport movie series demand real customer support price starting £ per month competitive resellers package iptv ott sport football playstation xboxone ipeetv covid toiletpapercrisis,Positive
